vol,kod_kawasan,negeri,kawasan,gelaran,nama,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,uid,new_id,index,tahun_lahir
7,P089,Selangor,Hulu Langat,Dato',Lee Kim Sai,male,chinese,BN - MCA,,,,,442,,,490.0,
7,P090,Selangor,Petaling Jaya,Dr.,Eng Seng Chai @ Ng Sing Sai,male,chinese,DAP,,,,,246,,,553.0,
7,P091,Selangor,Puchong,Dr.,V. David,male,indian,DAP,,,,,904,,,94.0,
7,P092,Selangor,Shah Alam,Puan Hajjah,Rahmah Binti Othman,female,bumiputera,BN - UMNO,,,,,729,,,517.0,
7,P093,Selangor,Klang,Tuan,Ng Cheng Kiat,male,chinese,BN - MCA,,,,,659,,,597.0,
7,P094,Selangor,Kuala Langat,Tuan,Basri Bin Bajuri,male,bumiputera,BN - UMNO,,,,,168,,,546.0,
7,P095,Selangor,Sepang,Tuan,Mohd. Sharif Bin Jajang,male,bumiputera,BN - UMNO,,,,,616,,,592.0,
7,P096,WP Kuala Lumpur,Kepong,Dr.,Tan Seng Giaw,male,chinese,DAP,,,,,870,,,523.0,1943.0
7,P097,WP Kuala Lumpur,Batu,Dato',Alexander Yu Lung Lee,male,chinese,BN - Gerakan,,,,,127,,,545.0,
7,P098,WP Kuala Lumpur,Titiwangsa,Drs.,Suleiman Bin Mohamed,male,bumiputera,BN - UMNO,,,,,839,,,616.0,
7,P099,WP Kuala Lumpur,Bukit Bintang,Tuan,Lee Lam Thye,male,chinese,DAP,,,,,444,,,340.0,
7,P100,WP Kuala Lumpur,Lembah Pantai,Tuan Haji,Abdul Razak Bin Abu Samah,male,bumiputera,BN - UMNO,,,,,62,,,539.0,
7,P101,WP Kuala Lumpur,Seputih,Tuan,Liew Ah Kim,male,chinese,DAP,,,,,454,,,570.0,
7,P102,WP Kuala Lumpur,Sungai Besi,Tuan,Tan Kok Wai,male,chinese,DAP,,,,,866,,,618.0,1957.0
7,P103,Negeri Sembilan,Jelebu,Dato',Rais Yatim,male,bumiputera,BN - UMNO,,,,,735,,,372.0,1943.0
7,P104,Negeri Sembilan,Jempol,Tuan Haji,Mohd. Khalid Bin Mohd. Yunus,male,bumiputera,BN - UMNO,,,,,607,,,590.0,
7,P105,Negeri Sembilan,Tampin,Tuan,Mohd. Noh Bin Rajab,male,bumiputera,BN - UMNO,,,,,609,,,591.0,
7,P106,Negeri Sembilan,Kuala Pilah,Puan,Napsiah Binti Omar,female,bumiputera,BN - UMNO,,,,,651,,,508.0,
7,P107,Negeri Sembilan,Seremban,Dr.,Chen Man Hin,male,chinese,DAP,,,,,199,,,249.0,
7,P108,Negeri Sembilan,Resah,Tuan,Hu Sepang,male,chinese,DAP,,,,,326,,,558.0,
7,P109,Negeri Sembilan,Telok Kemang,Dato',K.Pathmanaban,male,indian,BN - MIC,,,,,396,,,337.0,
7,P110,Melaka,Alor Gajah,Datuk Seri,Mohd. Adib Bin Haji Mohd. Adam,male,bumiputera,BN - UMNO,,,,,593,,,506.0,
7,P111,Melaka,Selandar,Dato,Kok Wee Kiat,male,chinese,BN - MCA,,,,,424,,,566.0,
7,P112,Melaka,Batu Berendam,Tuan,Mohd. Tamrin Bin Abdul Ghafar,male,bumiputera,BN - UMNO,,,,,621,,,594.0,
7,P113,Melaka,Kota Melaka,Tuan,Lim Guan Eng,male,chinese,DAP,,,,,461,,,573.0,1961.0
7,P114,Melaka,Jasin,Y.A.B.,Abdul Ghafar Bin Baba,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri,,,,18,,,228.0,
7,P115,Johor,Segamat,Dato',S. Subramaniam,male,indian,BN - MIC,,,,,770,,,378.0,1953.0
7,P116,Johor,Ledang,Tuan,Abdul Ghani Bin Othman,male,bumiputera,BN - UMNO,,,,,21,,,534.0,
7,P117,Johor,Pagoh,Tuan,Ahmad Bin Omar,male,bumiputera,BN - UMNO,,,,,105,,,544.0,
7,P118,Johor,Labis,Dato Dr.,Ling Liong Sik,male,chinese,BN - MCA,,,,,479,,,346.0,
7,P119,Johor,Mersing,Dato',Abdul Ajib Bin Ahmad,male,bumiputera,BN - UMNO,,,,,11,,,533.0,
7,P120,Johor,Kluang,Puan,Ling Chooi Sieng,female,chinese,BN - MCA,,,,,478,,,575.0,
7,P121,Johor,Parit Sulong,Puan Hajjah,Shariffah Dorah Binti Dato' Syed Mohammed,female,bumiputera,BN - UMNO,,,,,810,,,448.0,
7,P122,Johor,Bakri,Tuan,Chua Jui Meng,male,chinese,BN - MCA,,,,,223,,,549.0,
7,P123,Johor,Muar,Tuan,Mohamed Sam Bin Haji Sailan,male,bumiputera,BN - UMNO,,,,,566,,,585.0,
7,P124,Johor,Sri Gading,Tuan,Mustaffa Bin Mohammad,male,bumiputera,BN - UMNO,,,,,648,,,179.0,
7,P125,Johor,Batu Pahat,Tuan Haji,Daud Bin Dato' Haji Taha,male,bumiputera,BN - UMNO,,,,,232,,,478.0,
7,P126,Johor,Sungai Benut,Tuan,Mohamed Tawfik Bin Dr. Ismail,male,bumiputera,BN - UMNO,,,,,572,,,586.0,
7,P127,Johor,Senai,Tuan,Woon See Chin,male,chinese,BN - MCA,,,,,949,,,626.0,
7,P128,Johor,Kota Tinggi,Dato',Musa Bin Hitam,male,bumiputera,BN - UMNO,,,,,644,,,178.0,
7,P129,Johor,Tebrau,Puan,Siti Zainabon @ Zainab Binti Abu Bakar,female,bumiputera,BN - UMNO,,,,,820,,,615.0,
7,P130,Johor,Johor Bahru,Dato,Shahrir Bin Abdul Samad,male,bumiputera,BN - UMNO > BEBAS,,,,,805,,,447.0,1950.0
7,P131,Johor,Pulai,Dato',Mohamed Bin Rahmat,male,bumiputera,BN - UMNO,,,,,545,,,274.0,
7,P132,Johor,Pontian,Tuan,Law Lai Heng @ Goh Lai Heng,male,chinese,BN - MCA,,,,,437,,,569.0,
7,P133,WP Labuan,Labuan,Tuan,Abdol Mulok @ Molle,male,bumiputera,BEBAS,,,,,10,,,532.0,
7,P134,Sabah,Marudu,Tuan,Joe Ojihi Bin Supiring,male,bumiputera,BEBAS,,,,,379,,,561.0,
7,P135,Sabah,Bandau,Tuan,Madatang Bin Morejal,male,bumiputera,BN - PBS,,,,,494,,,578.0,
7,P136,Sabah,Kota Belud,Tuan,Maidom Bin Pansai @ Paul Bin Pansai,male,bumiputera,BN - PBS,,,,,504,,,579.0,
7,P137,Sabah,Tuaran,Tuan,Kalakau Untol,male,bumiputera,BN - USNO,,,,,400,,,563.0,
7,P138,Sabah,Kinabalu,Tuan,Kasitah Gaddam,male,bumiputera,BN - USNO,,,,,413,,,565.0,
7,P139,Sabah,Jambongan,Tuan,Metah Bin Asang @ Michael Asang,male,bumiputera,BN - PBS,,,,,524,,,580.0,
7,P140,Sabah,Sandakan,Tuan,Fung Ket Wing,male,chinese,DAP,,,,,264,,,416.0,
7,P141,Sabah,Kinabatangan,Tuan,Pitting Bin Haji Mohd. Ali,male,bumiputera,BN - USNO,,,,,719,,,607.0,
7,P142,Sabah,Keningau,Datuk,Joseph Pairin Kitingan,male,bumiputera,BN - PBS,,,,,384,,,562.0,1941.0
7,P143,Sabah,Penampang,Tuan,Bernard Giluk Dompok,male,bumiputera,BN - PBS,,,,,170,,,547.0,1950.0
7,P144,Sabah,Gaya,Tuan,Gerard Math,male,chinese,DAP,,,,,273,,,554.0,
7,P145,Sabah,Tanjong Aru,Tuan,Hsing Yin Shean @ Heng Yick Yin,male,chinese,DAP,,,,,325,,,557.0,
7,P146,Sabah,Papar,Tuan,Osu Bin Haji Sukam,male,bumiputera,BN - USNO,,,,,696,,,603.0,
7,P147,Sabah,Kimanis,Tuan,Nurnikman Bin Abdullah,male,bumiputera,BN - USNO,,,,,683,,,600.0,
7,P148,Sabah,Limbawang,,Mustapha Bin Datu Harun,male,bumiputera,BN - USNO,,,,,647,,,284.0,
7,P148,Sabah,Limbawang,Datu,Abdul Hamid Bin Tun Datu Haji Mustapha,male,bumiputera,BN - USNO,,,,death,30,,,536.0,
7,P149,Sabah,Padas,Tuan,Kadoh Agundong,male,bumiputera,BN - PBS,,,,,399,,,485.0,
7,P150,Sabah,Pensiangan,Tuan,Taimin Bin Lumaing,male,bumiputera,BN - PBS,,,,,855,,,617.0,
7,P151,Sabah,Tawau,Tuan,Samson Chin Chee Tsu,male,chinese,DAP,,,,,784,,,612.0,
7,P152,Sabah,Silam,Tuan,Railey Bin Jeffrey,male,bumiputera,BN - USNO,,,,,733,,,609.0,
7,P153,Sabah,Semporna,Datuk Haji,Sakaran Dandai,male,bumiputera,BN - USNO,,,,,779,,,444.0,
7,P154,Sarawak,Mas Gading,Dr.,Patau Rubis,male,bumiputera,BN - SNAP,,,,,705,,,604.0,
7,P155,Sarawak,Bandar Kuching,Tuan,Sim Kwang Yang,male,chinese,DAP,,,,,816,,,521.0,
7,P156,Sarawak,Santubong,Dato' Dr.,Sulaiman Bin Haji Daud,male,bumiputera,BN - PBB,,,,,834,,,387.0,
7,P157,Sarawak,Samarahan,Datuk Patinggi Haji,Abdul Taib Mahmud,male,bumiputera,BN - PBB,,,,,69,,,115.0,
7,P158,Sarawak,Padawan,Datuk Amar,Stephen Yong Kuet Tze,male,chinese,BN - SUPP,,,,,827,,,203.0,
7,P159,Sarawak,Serian,Tuan,Lainus Anak Andrew Luwak,male,bumiputera,BEBAS,,,,,431,,,567.0,
7,P160,Sarawak,Simunjan,Tuan Haji,Bujang Bin Haji Ulis,male,bumiputera,BN - PERMAS,,,,,176,,,411.0,
7,P161,Sarawak,Batang Lupar,Datuk,Daniel Tajem Anak Miri,male,bumiputera,BN - PBDS,,,,,231,,,551.0,
7,P162,Sarawak,Lubuk Antu,Tuan,Andrew Janggi Muyang,male,bumiputera,BN - PBDS,,,,death,137,,,472.0,
7,P162,Sarawak,Lubuk Antu,,Jawah Anak Gerang,male,bumiputera,BN - PBDS,,,,,371,,,559.0,
7,P163,Sarawak,Betong,Tuan,Douglas Uggah Embas,male,bumiputera,BN - PBB,,,,,237,,,552.0,1956.0
7,P164,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,male,bumiputera,BN - SNAP,,,,,716,,,606.0,
7,P165,Sarawak,Paloh,Dato',Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,male,bumiputera,BN - PBB,,,,,6,,,399.0,
7,P166,Sarawak,Sarikei,Tuan,Law Heng Ding,male,chinese,BN - SUPP,,,,,436,,,489.0,
7,P167,Sarawak,Sibu,Tuan,Tieu Sung Seng @ Tiu Siing Seng,male,chinese,BN - SUPP,,,,,890,,,621.0,
7,P168,Sarawak,Rajang,Tuan,Nicholas Munong Anak Ibau,male,bumiputera,BEBAS,,,,,669,,,599.0,
7,P169,Sarawak,Mukah,Dr.,Leo Michael Toyad,male,bumiputera,BN - PBB,,,,,448,,,491.0,
7,P170,Sarawak,Julau,Tuan,Thomas Salang Siden,male,bumiputera,BN - PBDS,,,,,886,,,390.0,
7,P171,Sarawak,Kanowit,Datuk,Leo Moggie Anak Irok,male,bumiputera,BN - PBDS,,,,,449,,,341.0,
7,P172,Sarawak,Kapit,Tuan,Jimbun Anak Pungga @ James Jimbun Anak Pungga,male,bumiputera,BN - PBB,,,,,375,,,560.0,
7,P173,Sarawak,Ulu Rajang,Tuan,Justine Anak Temenggong Jinggut,male,bumiputera,BN - SNAP,,,,,392,,,484.0,
7,P174,Sarawak,Bintulu,Tuan,Ting Ling Kiew,male,chinese,BN - SNAP,,,,,894,,,391.0,
7,P175,Sarawak,Lambir,Tuan,Peter Chin Fah Kui,male,chinese,BN - SUPP,,,,,712,,,605.0,1946.0
7,P176,Sarawak,Baram,Tuan,Luhat Wan,male,bumiputera,BN - SNAP,,,,,487,,,270.0,
7,P177,Sarawak,Bukit Mas,Tuan,Mutang Tagal,male,bumiputera,BN - PBB,,,,,650,,,180.0,
7,,,,Tan Sri Dato',Mohamed Zahir Bin Haji Ismail,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,576,,,501.0,
8,P001,Perlis,Kangar,Tuan Haji,Ishak Bin Arshad,male,bumiputera,BN - UMNO,,,,,348,,,657.0,
8,P002,Perlis,Arau,Tuan,Shahidan Bin Kassim,male,bumiputera,BN - UMNO,,,,,803,,,613.0,
8,P003,Kedah,Jerlun Langkawi,Datuk Seri,Sanusi Bin Junid,male,bumiputera,BN - UMNO,,,,,788,,,380.0,
8,P004,Kedah,Kubang Pasu,Y.A.B. Dato' Seri Dr,Mahathir Bin Mohamad,male,bumiputera,BN - UMNO,Perdana Menteri,,,,500,,,164.0,1926.0
8,P005,Kedah,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,male,bumiputera,BN - UMNO,,,,,98,,,543.0,
8,P006,Kedah,Kota Setar,,Wan Mohd. Hanafiah Bin Wan Mohd. Saman,male,bumiputera,BN - UMNO,,,,,922,,,704.0,
8,P007,Kedah,Alor Setar,Tuan,Chor Chee Heung,male,chinese,BN - MCA,,,,,219,,,644.0,1955.0
8,P008,Kedah,Kuala Kedah,Dato' Haji,Mohammad Abu Bakar Bin Rautin Ibrahim,male,bumiputera,BN - UMNO,,,,,578,,,502.0,
8,P009,Kedah,Pendang,Tuan,Othman Bin Abdul,male,bumiputera,BN - UMNO,,,,,697,,,513.0,1951.0
8,P010,Kedah,Jerai,Tuan Haji,Ghazali Bin Ahmad,male,bumiputera,BN - UMNO,,,,death,274,,,555.0,
8,P010,Kedah,Jerai,,Badruddin Bin Amiruldin,male,bumiputera,BN - UMNO,,,,,160,,,639.0,
8,P011,Kedah,Merbok,Dato' Paduka,Daim Zainuddin,male,bumiputera,BN - UMNO,,,,,230,,,477.0,
8,P012,Kedah,Sik,Dato Dr Haji,Abdul Hamid Bin Haji Othman,male,bumiputera,BN - UMNO,,,,,27,,,632.0,
8,P013,Kedah,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,male,bumiputera,BN - UMNO,,,,,143,,,638.0,
8,P014,Kedah,Sungai Petani,,Che Ibrahim Bin Mustafa,male,bumiputera,BN - UMNO,,,,,195,,,643.0,
8,P015,Kedah,Padang Serai,Puan,Lim Lay Hoon,female,chinese,BN - MCA,,,,,470,,,671.0,
8,P016,Kedah,Kulim,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,male,bumiputera,BN - UMNO,,,,,34,,,465.0,
8,P017,Kelantan,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,male,bumiputera,APU - PAS,,,,,927,,,455.0,
8,P018,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Abdullah Bin Haji Arshad,male,bumiputera,APU - PAS,,,,,671,,,687.0,
8,P019,Kelantan,Kota Bharu,Puan Hajah,Ilani Binti Dato Haji Isahak,female,bumiputera,APU - S46,,,,,346,,,656.0,
8,P020,Kelantan,Pasir Mas,Tuan Haji,Ibrahim Bin Ali,male,bumiputera,APU - S46,,,,,334,,,420.0,
8,P021,Kelantan,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,male,bumiputera,APU - PAS,,,,,787,,,699.0,
8,P022,Kelantan,Nilam Puri,Tuan Haji,Mohamad Bin Sabu,male,bumiputera,APU - PAS,,,,,529,,,677.0,1954.0
8,P023,Kelantan,Bachok,Tuan Haji,Buniyamin Bin Yaakob,male,bumiputera,APU - PAS,,,,,178,,,641.0,
8,P024,Kelantan,Pasir Puteh,,Wan Omar Bin Wan Najib,male,bumiputera,APU - S46,,,,,931,,,624.0,
8,P025,Kelantan,Kok Lanas,Tuan Haji,Mohamad Shukri Bin Haji Mohamed,male,bumiputera,APU - S46,,,,,533,,,680.0,
8,P026,Kelantan,Tanah Merah,Tuan Haji,Ibrahim Bin Pateh Mohammad,male,bumiputera,APU - S46,,,,,338,,,421.0,
8,P027,Kelantan,Machang,Tuan,Ahmad Shukri Bin Haji Hassan,male,bumiputera,APU - S46,,,,,116,,,636.0,
8,P028,Kelantan,Kuala Krai,Tuan Haji,Ibrahim Bin Mahmood,male,bumiputera,APU - PAS,,,,,336,,,145.0,
8,P029,Kelantan,Gua Musang,Tengku Tan Sri,Razaleigh Hamzah,male,bumiputera,APU - S46,,,,,748,,,375.0,1937.0
8,P030,Terengganu,Besut,Dato' Dr,Mohamad Yusof Bin Haji Mohamed Nor,male,bumiputera,BN - UMNO,,,,,536,,,681.0,
8,P031,Terengganu,Setiu,Dato' Haji Tengku,Mahmud Bin Tengku Mansor,male,bumiputera,BN - UMNO,,,,,503,,,674.0,
8,P032,Terengganu,Kuala Nerus,Datuk Haji,Abdul Rashid Bin Muhammad,male,bumiputera,BN - UMNO,,,,,60,,,634.0,
8,P033,Terengganu,Kuala Terengganu,Datuk Haji,Manan Bin Othman,male,bumiputera,APU - S46,,,,,508,,,675.0,
8,P034,Terengganu,Marang,Tuan,Abdul Hadi Bin Haji Awang,male,bumiputera,APU - PAS,,,,,25,,,630.0,1947.0
8,P035,Terengganu,Hulu Terengganu,Dato',Alias Bin Md. Ali,male,bumiputera,BN - UMNO,,,,,130,,,407.0,
8,P036,Terengganu,Dungun,Tuan Haji,Awang Bin Jabar,male,bumiputera,BN - UMNO,,,,,149,,,410.0,
8,P037,Terengganu,Kemaman,Dato',Ismail Bin Said,male,bumiputera,BN - UMNO,,,,,356,,,658.0,
8,P039,Pulau Pinang,Tasik Gelugor,Tuan,Mohd. Shariff Bin Haji Omar,male,bumiputera,BN - UMNO,,,,,617,,,683.0,
8,P040,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,male,chinese,GR - DAP,,,,,462,,,670.0,
8,P041,Pulau Pinang,Permatang Pauh,Dato' Seri,Anwar Ibrahim,male,bumiputera,BN - UMNO,,,,,141,,,473.0,1947.0
8,P042,Pulau Pinang,Bukti Mertajam,Tuan,Chian Heng Kai,male,chinese,GR - DAP,,,,,207,,,322.0,
8,P043,Pulau Pinang,Nibong Tebal,Datuk,Dominic Joseph Puthucheary,male,indian,BN - Gerakan,,,,,233,,,645.0,
8,P044,Pulau Pinang,Bukit Bendera,Tuan,Gooi Hock Seng,male,chinese,GR - DAP,,,,,281,,,481.0,
8,P045,Pulau Pinang,Tanjong,Tuan,Lim Kit Siang,male,chinese,GR - DAP,,,,,469,,,268.0,1941.0
8,P046,Pulau Pinang,Jelutong,Tuan,R. Karpal Singh,male,indian,GR - DAP,,,,,723,,,608.0,
8,P047,Pulau Pinang,Bayan Baru,Tuan,Ahmad Bin Nor,male,bumiputera,GR - DAP,,,,,104,,,635.0,
8,P048,Pulau Pinang,Balik Pulau,Tuan,Mohamed Farid Bin Ariffin,male,bumiputera,BN - UMNO,,,,,550,,,682.0,
8,P049,Perak,Gerik,Dato',Mohd. Tajol Rosli Bin Mohd. Ghazali,male,bumiputera,BN - UMNO,,,,,620,,,593.0,
8,P050,Perak,Larut,Tuan Haji,Mohd. Zihin Bin Haji Mohd. Hassan,male,bumiputera,BN - UMNO,,,,,627,,,595.0,
8,P051,Perak,Parit Buntar,Dato',Abdul Raman Bin Suliman,male,bumiputera,BN - UMNO,,,,,54,,,467.0,
8,P052,Perak,Bagan Serai,Tuan,Qamaruzaman Bin Haji Ismail,male,bumiputera,BN - UMNO,,,,,720,,,691.0,
8,P053,Perak,Bukit Gantang,Dato' Dr,Abdullah Fadzil Bin Che Wan,male,bumiputera,BN - UMNO,,,,,80,,,541.0,
8,P054,Perak,Taiping,Tuan,Kerk Choo Ting,male,chinese,BN - Gerakan,,,,,414,,,666.0,
8,P055,Perak,Tasek Chenderoh,Tuan Haji,Hamzah Bin Mohamed Zain,male,bumiputera,BN - UMNO,,,,,287,,,653.0,
8,P056,Perak,Sungai Siput,Dato' Seri,S.Samy Vellu,male,indian,BN - MIC,,,,,768,,,377.0,
8,P057,Perak,Tambun,Dr,Nawawi Bin Mat Awin,male,bumiputera,BN - UMNO,,,,,655,,,686.0,
8,P058,Perak,Pasir Pinji,Tuan,Kerk Kim Hock,male,chinese,GR - DAP,,,,,415,,,667.0,
8,P059,Perak,Ipoh,Tuan,Lau Dak Kee,male,chinese,GR - DAP,,,,,433,,,568.0,
8,P060,Perak,Batu Gajah,Tuan,Foo Tiew Kok,male,chinese,GR - DAP,,,,,260,,,649.0,
8,P061,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,male,bumiputera,BN - UMNO,,,,,728,,,442.0,1944.0
8,P062,Perak,Beruas,Dato' Seri Dr.,Lim Keng Yaik,male,chinese,BN - Gerakan,,,,,466,,,574.0,
8,P063,Perak,Parit,Tuan,Nasruddin Bin Haji Alang Saidin,male,bumiputera,BN - UMNO,,,,,654,,,596.0,
8,P064,Perak,Gopeh,Dr,Ting Chew Peh,male,chinese,BN - MCA,,,,,893,,,623.0,
8,P065,Perak,Kampar,Tuan,Wong Win On,male,chinese,GR - DAP,,,,,947,,,708.0,
8,P066,Perak,Tapah,Dato',K. Kumaran,male,indian,BN - MIC,,,,,395,,,664.0,
8,P067,Perak,Pasir Salak,Dato',Megat Junid Bin Megat Ayob,male,bumiputera,BN - UMNO,,,,,522,,,495.0,
8,P068,Perak,Lumut,Datin,Ling Chooi Sieng,female,chinese,BN - MCA,,,,,478,,,575.0,
8,P069,Perak,Bagan Datok,Dato,Mohamed Bin Jamrah,male,bumiputera,BN - UMNO,,,,,544,,,584.0,
8,P070,Perak,Teluk Intan,Tuan,Ong Tin Kim,male,chinese,BN - Gerakan,,,,,690,,,602.0,
8,P071,Perak,Tanjong Malim,Dato',Loke Yuen Yow,male,chinese,BN - MCA,,,,,486,,,576.0,
8,P072,Pahang,Lipis,Dato',Chan Kong Chong,male,chinese,BN - MCA,,,,,185,,,642.0,
8,P073,Pahang,Raub,Puan,Teng Gaik Kwan,female,chinese,BN - MCA,,,,,879,,,619.0,
8,P074,Pahang,Jerantut,Dato',Wan Abu Bakar Bin Mohamed,male,bumiputera,BN - UMNO,,,,,917,,,525.0,
8,P075,Pahang,Kuantan,Dato' Haji,Fauzi Bin Abdul Rahman,male,bumiputera,BN - UMNO,,,,,255,,,646.0,1947.0
8,P076,Pahang,Pekan,Dato' Seri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,male,bumiputera,BN - UMNO,,,,,587,,,355.0,1954.0
8,P077,Pahang,Maran,Tuan Haji,Mohamad Bin Abdullah,male,bumiputera,BN - UMNO,,,,,527,,,581.0,
8,P078,Pahang,Mentakab,Dato' Dr,Siti Zaharah Binti Haji Sulaiman,female,bumiputera,BN - UMNO,,,,,819,,,614.0,
8,P079,Pahang,Bentung,Dato',Lim Ah Lek,male,chinese,BN - MCA,,,,,456,,,571.0,
8,P080,Pahang,Temerluh,Dato',Sabbaruddin Chik,male,bumiputera,BN - UMNO,,,,,776,,,518.0,
8,P081,Pahang,Rompin,Dr Haji,Jamaluddin Bin Haji Jarjis,male,bumiputera,BN - UMNO,,,,,362,,,659.0,1952.0
8,P082,Selangor,Sabak Bernam,Tuan Haji,Mahbud Bin Haji Hashim,male,bumiputera,BN - UMNO,,,,,501,,,673.0,
8,P083,Selangor,Tanjong Karang,Tuan,Saidin @ Yusof Bin Adam,male,bumiputera,BN - UMNO,,,,,777,,,698.0,
8,P084,Selangor,Hulu Selangor,Tuan,G. Palanivel,male,indian,BN - MIC,,,,,266,,,650.0,
8,P085,Selangor,Kuala Selangor,Dato' Haji,Abu Hassan Bin Haji Omar,male,bumiputera,BN - UMNO,,,,,89,,,406.0,
8,P086,Selangor,Kapar,Dato',M. Mahalingam,male,indian,BN - MIC,,,,,491,,,672.0,
8,P087,Selangor,Selayang,Datin Paduka Hajah,Zaleha Binti Ismail,female,bumiputera,BN - UMNO,,,,,991,,,531.0,
8,P088,Selangor,Ampang Jaya,Tuan,Ong Tee Keat,male,chinese,BN - MCA,,Timbalan Yang di-Pertua,,,689,,,601.0,1956.0
8,P089,Selangor,Hulu Langat,Dato',Lee Kim Sai,male,chinese,BN - MCA,,,,,442,,,490.0,
8,P090,Selangor,Petaling Jaya,Dr,Kua Kia Soong,male,chinese,GR - DAP,,,,,428,,,668.0,
8,P091,Selangor,Puchong,Dr,V. David,male,indian,GR - DAP,,,,,904,,,94.0,
8,P092,Selangor,Shah Alam,Puan Hajah,Rakibah Binti Haji Abdul Manap,female,bumiputera,BN - UMNO,,,,,741,,,693.0,
8,P093,Selangor,Klang,Tuan,Fong Kui Lun,male,chinese,GR - DAP,,,,,258,,,648.0,1946.0
8,P094,Selangor,Kuala Langat,Datuk Haji,Basri Bin Bajuri,male,bumiputera,BN - UMNO,,,,,168,,,546.0,
8,P095,Selangor,Sepang,Tuan Haji,Mohd. Sharif Bin Jajang,male,bumiputera,BN - UMNO,,,,,616,,,592.0,
8,P096,WP Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,male,chinese,GR - DAP,,,,,870,,,523.0,1943.0
8,P097,WP Kuala Lumpur,Batu,Dato',Alexander Yu Lung Lee,male,chinese,BN - Gerakan,,,,,127,,,545.0,
8,P098,WP Kuala Lumpur,Titiwangsa,Dato' Drs,Suleiman Bin Mohamed,male,bumiputera,BN - UMNO,,,,,839,,,616.0,
8,P099,WP Kuala Lumpur,Bukit Bintang,Tuan,Wee Choo Keong,male,chinese,GR - DAP,,,,,937,,,706.0,1953.0
8,P100,WP Kuala Lumpur,Lembah Pantai,Tuan,Mohamad Kamal Bin Hussain,male,bumiputera,BN - UMNO,,,,,530,,,678.0,
8,P101,WP Kuala Lumpur,Seputeh,Tuan,Liew Ah Kim,male,chinese,GR - DAP,,,,,454,,,570.0,
8,P102,WP Kuala Lumpur,Sungai Besi,Tuan,Tan Kok Wai,male,chinese,GR - DAP,,,,,866,,,618.0,1957.0
8,P103,Negeri Sembilan,Jelebu,Lt. Kol.,Ibrahim Bin Sareh,male,bumiputera,BN - UMNO,,,,,340,,,655.0,
8,P104,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,male,bumiputera,BN - UMNO,,,,,607,,,590.0,
8,P105,Negeri Sembilan,Tampin,Tuan,Mohd. Noh Bin Rajab,male,bumiputera,BN - UMNO,,,,,609,,,591.0,
8,P106,Negeri Sembilan,Kuala Pilah,Dato',Napsiah Binti Omar,female,bumiputera,BN - UMNO,,,,,651,,,508.0,
8,P107,Negeri Sembilan,Seremban,Tuan,Yim Chee Hong,male,chinese,BN - MCA,,,,,965,,,709.0,
8,P108,Negeri Sembilan,Rasah,Dato,Wong See Wah,male,chinese,BN - MCA,,,,,945,,,707.0,
8,P109,Negeri Sembilan,Telok Kemang,Dr.,T. Marimuthu,male,indian,BN - MIC,,,,,852,,,701.0,
8,P110,Melaka,Alor Gajah,Tuan Haji,Ibrahim Bin Jendol,male,bumiputera,BN - UMNO,,,,,335,,,41.0,
8,P111,Melaka,Selandar,Dr,Fong Chan Oon,male,chinese,BN - MCA,,,,,257,,,647.0,1944.0
8,P112,Melaka,Batu Berendam,Tuan,Mohd. Tamrin Bin Abdul Ghafar,male,bumiputera,BN - UMNO,,,,,621,,,594.0,
8,P113,Melaka,Kota Melaka,Tuan,Lim Guan Eng,male,chinese,GR - DAP,,,,,461,,,573.0,1961.0
8,P114,Melaka,Jasin,Y.A.B.,Abdul Ghafar Bin Baba,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri,,,,18,,,228.0,
8,P115,Johor,Segamat,Tuan,S.S. Subramanian,male,indian,BN - MIC,,,,,772,,,611.0,
8,P116,Johor,Ledang,Tuan,Abdul Ghani Bin Othman,male,bumiputera,BN - UMNO,,,,,21,,,534.0,
8,P117,Johor,Pagoh,Tuan,Ahmad Bin Omar,male,bumiputera,BN - UMNO,,,,,105,,,544.0,
8,P118,Johor,Labis,Dato' Seri Dr.,Ling Liong Sik,male,chinese,BN - MCA,,,,,479,,,346.0,
8,P119,Johor,Mersing,Dato',Abdul Ajib Bin Ahmad,male,bumiputera,BN - UMNO,,,,,11,,,533.0,
